"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0003205","cardiac chamber development","14/566","206/25730",0.0679611650485437,3.08947133692408,4.51570425323515,0.000202318603990772,0.00159514006782807,0.00093353447200266,"21812/17260/58198/16971/232146/20677/109676/27419/20148/17684/21803/18129/16911/15902",14
"GO:0008286","insulin receptor signaling pathway","12/566","158/25730",0.0759493670886076,3.45260992083017,4.63771981087378,0.000205221890855028,0.00161269920820178,0.000943810724958872,"13033/17118/19267/98496/69178/18708/18576/18750/18753/19246/18604/26395",12
"GO:0046632","alpha-beta T cell differentiation","12/566","158/25730",0.0759493670886076,3.45260992083017,4.63771981087378,0.000205221890855028,0.00161269920820178,0.000943810724958872,"19156/13039/22778/16173/328572/321019/18708/16194/105855/21803/12394/80859",12
"GO:0051056","regulation of small GTPase mediated signal transduction","16/566","258/25730",0.062015503875969,2.81918536171145,4.40438336354892,0.000209819284159038,0.0016461151076293,0.000963366934885334,"72318/72536/21858/320484/75104/27373/210293/226652/319939/78816/233489/94190/11857/18129/26395/216805",16
"GO:0072659","protein localization to plasma membrane","18/566","312/25730",0.0576923076923077,2.6226556129383,4.32476781690318,0.00021224464691886,0.0016624088108423,0.000972902607603173,"83433/12520/14127/66610/51801/98496/17096/16971/18708/109676/11931/21803/12752/233489/22350/74205/19376/12988",18
"GO:0008645","hexose transmembrane transport","11/566","136/25730",0.0808823529411765,3.67686032009977,4.69413864070581,0.000216670805019601,0.00169429465564507,0.000991563373446041,"15277/56485/98496/20511/16592/18750/18753/26457/216190/17869/20661",11
"GO:0002347","response to tumor cell","7/566","56/25730",0.125,5.68242049469965,5.26074786837858,0.00021901877852073,0.00170246632739905,0.000996345735465582,"16792/20375/66610/140483/171285/21803/18129",7
"GO:0014003","oligodendrocyte development","7/566","56/25730",0.125,5.68242049469965,5.26074786837858,0.00021901877852073,0.00170246632739905,0.000996345735465582,"12527/17096/12759/14758/14184/21803/15902",7
"GO:0050777","negative regulation of immune response","15/566","233/25730",0.0643776824034335,2.92656849512428,4.43044860992015,0.000219494462841133,0.00170246632739905,0.000996345735465582,"83433/74048/20375/14824/14130/67742/15170/216869/16331/171285/12759/217303/105855/19264/21803",15
"GO:0002712","regulation of B cell mediated immunity","8/566","74/25730",0.108108108108108,4.91452583325375,5.0574358259053,0.000219857286724909,0.00170246632739905,0.000996345735465582,"83433/14131/14127/14129/14130/15170/19264/21803",8
"GO:0002715","regulation of natural killer cell mediated immunity","8/566","74/25730",0.108108108108108,4.91452583325375,5.0574358259053,0.000219857286724909,0.00170246632739905,0.000996345735465582,"16768/16783/216869/16331/171285/54725/22324/21803",8
"GO:0002889","regulation of immunoglobulin mediated immune response","8/566","74/25730",0.108108108108108,4.91452583325375,5.0574358259053,0.000219857286724909,0.00170246632739905,0.000996345735465582,"83433/14131/14127/14129/14130/15170/19264/21803",8
"GO:0001773","myeloid dendritic cell activation","6/566","40/25730",0.15,6.81890459363958,5.52355917357402,0.000224251234647474,0.00172807494227536,0.00101133283612805,"12493/20375/66824/171285/21803/18129",6
"GO:0010573","vascular endothelial growth factor production","6/566","40/25730",0.15,6.81890459363958,5.52355917357402,0.000224251234647474,0.00172807494227536,0.00101133283612805,"29811/12267/16175/16194/11829/12273",6
"GO:1902003","regulation of amyloid-beta formation","6/566","40/25730",0.15,6.81890459363958,5.52355917357402,0.000224251234647474,0.00172807494227536,0.00101133283612805,"30948/15979/18212/12759/27373/233489",6
"GO:1902993","positive regulation of amyloid precursor protein catabolic process","5/566","26/25730",0.192307692307692,8.742185376461,5.92351802391657,0.00022701038008395,0.0017465153435491,0.00102212483528461,"15979/17096/12759/27373/233489",5
"GO:0007613","memory","13/566","184/25730",0.0706521739130435,3.2118028883085,4.51568572752619,0.000231716779841821,0.00177213019739606,0.00103711558722153,"83433/19141/13051/19224/18212/12606/12846/20393/20203/19049/66049/232333/13653",13
"GO:0001667","ameboidal-type cell migration","17/566","287/25730",0.0592334494773519,2.69271493825488,4.32484400312433,0.000231825837143636,0.00177213019739606,0.00103711558722153,"21812/12512/12721/24136/14026/18645/11881/18858/11855/20682/21803/12752/20971/11857/216190/20397/15529",17
"GO:0022604","regulation of cell morphogenesis","17/566","287/25730",0.0592334494773519,2.69271493825488,4.32484400312433,0.000231825837143636,0.00177213019739606,0.00103711558722153,"12978/15212/17118/12721/16988/13822/20393/19354/20203/67220/15162/20302/140570/233489/22350/20430/13631",17
"GO:0043122","regulation of canonical NF-kappaB signal transduction","17/566","287/25730",0.0592334494773519,2.69271493825488,4.32484400312433,0.000231825837143636,0.00177213019739606,0.00103711558722153,"83433/13051/19261/20375/66824/74734/216869/67154/20203/74211/211550/16175/212937/14433/170743/64297/21803",17
"GO:0050885","neuromuscular process controlling balance","8/566","75/25730",0.106666666666667,4.8489988221437,5.00636179070487,0.000241438139520593,0.00184265588082116,0.00107838980380398,"19156/15212/15211/20512/212937/12752/14667/26889",8
"GO:0050728","negative regulation of inflammatory response","13/566","185/25730",0.0702702702702703,3.19444179161494,4.49248677209982,0.000244334889415798,0.00186178501998939,0.00108958487763695,"83433/233274/13051/19261/69769/14824/12489/16154/14130/15170/74211/22695/18753",13
"GO:0089718","amino acid import across plasma membrane","7/566","57/25730",0.12280701754386,5.58272890707334,5.19461201164821,0.000245003605807134,0.00186390302982461,0.00109082441467392,"19735/20512/20511/18753/54208/26570/26889",7
"GO:2000146","negative regulation of cell motility","19/566","344/25730",0.0552325581395349,2.51083696277426,4.2308683869592,0.000249115310583593,0.00189216565522888,0.00110736473963743,"11629/21812/13051/12512/11542/17260/269951/24136/14026/16971/217303/11932/18645/17684/11792/11852/21803/19246/11857",19
"GO:0042692","muscle cell differentiation","24/566","491/25730",0.0488798370672098,2.22204630342634,4.10036168543065,0.000257820946730869,0.00194886726381162,0.0011405486006021,"12978/12520/12508/12527/19735/30948/231633/17260/79362/328572/216869/67220/52163/109676/27419/18858/65256/20682/21803/18807/18129/17869/15902/20661",24
"GO:0010591","regulation of lamellipodium assembly","6/566","41/25730",0.146341463414634,6.65258984745324,5.43244870124779,0.000257857063286564,0.00194886726381162,0.0011405486006021,"66610/14086/18708/19354/15519/20430",6
"GO:1900016","negative regulation of cytokine production involved in inflammatory response","6/566","41/25730",0.146341463414634,6.65258984745324,5.43244870124779,0.000257857063286564,0.00194886726381162,0.0011405486006021,"83433/19261/66824/22695/18750/216190",6
"GO:0061448","connective tissue development","19/566","345/25730",0.0550724637681159,2.50355917447637,4.21668655780708,0.000258369588106391,0.00194886726381162,0.0011405486006021,"21812/20375/17132/17260/373864/328572/67041/12267/16194/14184/18750/20682/229534/13653/21803/110006/216820/12394/15902",19
"GO:0097696","cell surface receptor signaling pathway via STAT","12/566","162/25730",0.0740740740740741,3.36736029315535,4.53318369845403,0.000258772930682571,0.00194886726381162,0.0011405486006021,"12978/15979/16154/328572/12314/16194/27419/19264/14184/21803/12982/54394",12
"GO:0071453","cellular response to oxygen levels","14/566","211/25730",0.0663507109004739,3.01626111566995,4.41048152482404,0.000259031833387121,0.00194886726381162,0.0011405486006021,"83433/17751/328572/64383/11555/20203/58861/17684/13653/21803/19246/13631/26395/17869",14
"GO:0036135","Schwann cell migration","4/566","15/25730",0.266666666666667,12.1224970553592,6.46226101478195,0.000260738151380494,0.0019555361353537,0.00114445146882004,"16971/19283/235106/18858",4
"GO:1900426","positive regulation of defense response to bacterium","4/566","15/25730",0.266666666666667,12.1224970553592,6.46226101478195,0.000260738151380494,0.0019555361353537,0.00114445146882004,"14824/13057/171285/19376",4
"GO:0034976","response to endoplasmic reticulum stress","17/566","290/25730",0.0586206896551724,2.66485926647983,4.27609951766741,0.000261803736800828,0.00195947952826261,0.00114675928698057,"17118/14130/224109/18708/12759/230904/64136/14828/67397/66168/18858/108687/14827/19246/56312/11993/67819",17
"GO:0015749","monosaccharide transmembrane transport","11/566","139/25730",0.079136690647482,3.59750362254366,4.60521345059136,0.000262085521809548,0.00195947952826261,0.00114675928698057,"15277/56485/98496/20511/16592/18750/18753/26457/216190/17869/20661",11
"GO:0048512","circadian behavior","8/566","76/25730",0.105263157894737,4.78519620606286,4.95618464535252,0.000264722844770112,0.00197610010884732,0.00115648626032508,"53376/11906/66049/27419/27373/13653/19215/15902",8
"GO:0002088","lens development in camera-type eye","9/566","96/25730",0.09375,4.26181537102473,4.80193892809021,0.000268729466209999,0.0019997496939496,0.00117032686491324,"12960/21812/17132/24136/12959/14184/12955/17684/21803",9
"GO:0050871","positive regulation of B cell activation","9/566","96/25730",0.09375,4.26181537102473,4.80193892809021,0.000268729466209999,0.0019997496939496,0.00117032686491324,"12520/20375/17260/16331/321019/105855/19264/21803/21940",9
"GO:0008016","regulation of heart contraction","14/566","212/25730",0.0660377358490566,3.00203346889793,4.38981055337666,0.000271879923307155,0.00202004242083353,0.00118220291295388,"19735/30948/11555/56188/18708/12314/109676/20648/11931/18750/98660/14681/15519/19246",14
"GO:0045687","positive regulation of glial cell differentiation","7/566","58/25730",0.120689655172414,5.48647496039966,5.13002195534436,0.000273413118426123,0.00202512511629287,0.00118517749275266,"12978/30948/20720/19283/20732/21803/15902",7
"GO:0046578","regulation of Ras protein signal transduction","7/566","58/25730",0.120689655172414,5.48647496039966,5.13002195534436,0.000273413118426123,0.00202512511629287,0.00118517749275266,"21858/320484/75104/233489/18129/26395/216805",7
"GO:0034614","cellular response to reactive oxygen species","12/566","163/25730",0.0736196319018405,3.3467016410501,4.507561121201,0.000273877366689498,0.00202541866528512,0.00118534928838931,"13010/19156/19261/17751/328572/171469/54683/11792/11852/18753/18604/19302",12
"GO:0034763","negative regulation of transmembrane transport","10/566","118/25730",0.0847457627118644,3.85248847098281,4.65771580043397,0.000285260587086858,0.00210308037156772,0.001230799767273,"19735/30948/98496/12314/16592/18750/98660/21803/216190/17869",10
"GO:0043367","CD4-positive, alpha-beta T cell differentiation","10/566","118/25730",0.0847457627118644,3.85248847098281,4.65771580043397,0.000285260587086858,0.00210308037156772,0.001230799767273,"13039/16173/328572/321019/18708/16194/105855/21803/12394/80859",10
"GO:0030162","regulation of proteolysis","21/566","406/25730",0.0517241379310345,2.35134641159985,4.11617080439777,0.000292765460131033,0.00215507908152011,0.00126123131947287,"13010/83433/22041/16792/64138/14824/20720/21858/328572/64383/110595/18708/13032/12759/65973/27373/12752/19246/94190/67759/56312",21
"GO:0048588","developmental cell growth","17/566","293/25730",0.0580204778156997,2.63757401801758,4.22796745006773,0.000295093777500707,0.0021636898796265,0.00126627067433951,"12978/19735/78829/17751/12774/24136/16971/328572/277468/20203/13175/12032/20682/233489/110006/20430/23945",17
"GO:0002861","regulation of inflammatory response to antigenic stimulus","6/566","42/25730",0.142857142857143,6.49419485108531,5.34433148083226,0.00029529604017544,0.0021636898796265,0.00126627067433951,"83433/12520/14131/14127/14129/14130",6
"GO:0010714","positive regulation of collagen metabolic process","6/566","42/25730",0.142857142857143,6.49419485108531,5.34433148083226,0.00029529604017544,0.0021636898796265,0.00126627067433951,"74048/16173/328572/216869/54683/21803",6
"GO:0051651","maintenance of location in cell","14/566","214/25730",0.0654205607476635,2.97397708133813,4.34883095914234,0.000299224498416568,0.00218911174455066,0.00128114848208062,"15277/233571/12721/15170/12774/17096/13057/72828/14828/12314/109676/19264/20302/21803",14
"GO:0042176","regulation of protein catabolic process","20/566","378/25730",0.0529100529100529,2.40525735225382,4.12786498469582,0.000302805203746295,0.00221191550056635,0.00129449407646518,"13010/83433/12520/22041/20720/19025/21858/16971/64383/110595/12759/230904/27373/218203/20682/15519/22350/94190/56312/381629",20
"GO:0070169","positive regulation of biomineral tissue development","7/566","59/25730",0.11864406779661,5.39348385937594,5.06691336294591,0.000304410665321901,0.00222024292597167,0.001299367591234,"12978/231633/17260/11555/14758/14184/381629",7
"GO:0050772","positive regulation of axonogenesis","9/566","98/25730",0.0918367346938776,4.17483954712627,4.72251561820742,0.000313790609778798,0.00228516215060285,0.00133736070250441,"18212/24136/16971/328572/70083/140570/233489/20430/26395",9
"GO:0032835","glomerulus development","8/566","78/25730",0.102564102564103,4.66249886744586,4.85840836214164,0.000316809596737588,0.00230363075676569,0.00134816920819654,"17260/70350/12846/12267/19277/16194/13653/18129",8
"GO:0044703","multi-organism reproductive process","16/566","268/25730",0.0597014925373134,2.7139918780655,4.23018860050487,0.000321306916416685,0.0023327762424773,0.00136522621539221,"13010/19735/13030/21812/14824/15446/20720/13039/12846/171285/16008/19204/18858/17684/21803/11857",16
"GO:0021537","telencephalon development","18/566","323/25730",0.0557275541795666,2.53333916791563,4.15903550339546,0.000322893965291922,0.00234073588821044,0.00136988449200796,"12978/13051/70839/18212/24136/58198/12227/20511/20689/73710/11932/237847/12032/98660/235180/77582/26570/15902",18
"GO:0033003","regulation of mast cell activation","5/566","28/25730",0.178571428571429,8.11774356385664,5.65155195142814,0.000327088769244908,0.00236395974136092,0.00138347594264353,"15170/19267/17096/12523/217303",5
"GO:0050765","negative regulation of phagocytosis","5/566","28/25730",0.178571428571429,8.11774356385664,5.65155195142814,0.000327088769244908,0.00236395974136092,0.00138347594264353,"19261/14130/217303/21803/12988",5
"GO:0014812","muscle cell migration","11/566","143/25730",0.0769230769230769,3.4968741505844,4.49039781865115,0.000334919232504521,0.00241689067934428,0.00141445306887808,"11629/233571/16173/17260/16971/67220/14066/11792/13653/19246/17869",11
"GO:0045672","positive regulation of osteoclast differentiation","6/566","43/25730",0.13953488372093,6.34316706385077,5.25903570246742,0.000336867872720108,0.00242728059346664,0.00142053362768918,"83433/12978/22177/20308/20302/18129",6
"GO:0002220","innate immune response activating cell surface receptor signaling pathway","9/566","99/25730",0.0909090909090909,4.13266945069065,4.68359382493586,0.000338559779567287,0.00243579207923976,0.00142551486133595,"83433/22177/12475/17096/13057/18708/27419/110006/216190",9
"GO:0010544","negative regulation of platelet activation","4/566","16/25730",0.25,11.3648409893993,6.21967434584004,0.000341623516676974,0.00244586868266903,0.00143141205923828,"12527/20720/72828/18753",4
"GO:0045651","positive regulation of macrophage differentiation","4/566","16/25730",0.25,11.3648409893993,6.21967434584004,0.000341623516676974,0.00244586868266903,0.00143141205923828,"15163/18750/21803/15902",4
"GO:0048711","positive regulation of astrocyte differentiation","4/566","16/25730",0.25,11.3648409893993,6.21967434584004,0.000341623516676974,0.00244586868266903,0.00143141205923828,"12978/30948/20720/15902",4
"GO:0050768","negative regulation of neurogenesis","12/566","167/25730",0.0718562874251497,3.26654112270159,4.40702748868221,0.000342011406989569,0.00244586868266903,0.00143141205923828,"83433/17751/12774/269951/64383/12227/235106/171469/14184/21803/216190/15902",12
"GO:0050679","positive regulation of epithelial cell proliferation","15/566","243/25730",0.0617283950617284,2.80613357762945,4.24251586225429,0.000344212034659836,0.0024579212654602,0.0014384656727354,"21812/14824/16173/13057/14066/11727/14184/18750/20682/21803/12273/14645/18129/56213/17869",15
"GO:0007622","rhythmic behavior","8/566","79/25730",0.10126582278481,4.60347989444022,4.81075599121344,0.000345823843610679,0.00246573951273982,0.00144304119779014,"53376/11906/66049/27419/27373/13653/19215/15902",8
"GO:0048259","regulation of receptor-mediated endocytosis","11/566","144/25730",0.0763888888888889,3.47259030231645,4.46233366214294,0.000355574498118159,0.00253147814331883,0.00148151385547425,"22041/12512/21912/140780/16971/216869/64383/19063/12759/233489/94190",11
"GO:0006942","regulation of striated muscle contraction","9/566","100/25730",0.09,4.09134275618374,4.64518150666328,0.000364920867108679,0.00259028651206607,0.00151593066975598,"19735/30948/11555/56188/12314/109676/11931/98660/15519",9
"GO:1900076","regulation of cellular response to insulin stimulus","9/566","100/25730",0.09,4.09134275618374,4.64518150666328,0.000364920867108679,0.00259028651206607,0.00151593066975598,"13033/17118/19267/98496/69178/18750/18753/19246/216190",9
"GO:0002931","response to ischemia","7/566","61/25730",0.114754098360656,5.21664832300295,4.94490161089013,0.000374855113129121,0.00264897613277912,0.00155027798833283,"83433/12978/13051/15277/17260/13653/13631",7
"GO:0048538","thymus development","7/566","61/25730",0.114754098360656,5.21664832300295,4.94490161089013,0.000374855113129121,0.00264897613277912,0.00155027798833283,"16658/21812/22778/68964/17684/16911/26395",7
"GO:1990090","cellular response to nerve growth factor stimulus","7/566","61/25730",0.114754098360656,5.21664832300295,4.94490161089013,0.000374855113129121,0.00264897613277912,0.00155027798833283,"12721/18212/14800/27373/19246/13631/20661",7
"GO:0061614","miRNA transcription","8/566","80/25730",0.1,4.54593639575972,4.76389390492667,0.000376966394500039,0.00265995518012601,0.00155670332951433,"21812/20375/13207/20682/13653/21803/18129/17869",8
"GO:1904646","cellular response to amyloid-beta","6/566","44/25730",0.136363636363636,6.19900417603598,5.17640319070664,0.000382884128908517,0.00269772126276754,0.00157880542620755,"83433/19141/22177/14130/16971/11555",6
"GO:0035601","protein deacylation","5/566","29/25730",0.172413793103448,7.83782137199951,5.52549983484977,0.000388135380963907,0.00273068697226819,0.00159809816847738,"76192/328572/64383/64384/19063",5
"GO:0120032","regulation of plasma membrane bounded cell projection assembly","14/566","220/25730",0.0636363636363636,2.89286861548346,4.2286954888547,0.000395850697781785,0.00277716395123271,0.00162529820118485,"21812/70839/66610/14086/234267/14026/18708/19354/18645/14569/18753/15519/12752/20430",14
"GO:0010639","negative regulation of organelle organization","20/566","386/25730",0.0518134715025907,2.35540745894286,4.02397963825289,0.000395905972083489,0.00277716395123271,0.00162529820118485,"12721/68041/14026/328572/12343/216869/68964/20393/18708/63986/18645/14184/11740/237860/235180/14569/18753/69535/56312/216805",20
"GO:0002312","B cell activation involved in immune response","10/566","123/25730",0.0813008130081301,3.69588324858514,4.49473525052923,0.000398344082444442,0.00278199307944361,0.00162812438412986,"15900/20375/321019/17079/210293/19264/21803/18129/80859/16848",10
"GO:0002526","acute inflammatory response","10/566","123/25730",0.0813008130081301,3.69588324858514,4.49473525052923,0.000398344082444442,0.00278199307944361,0.00162812438412986,"14131/14127/11690/14129/14130/12774/12606/14066/16175/56312",10
"GO:0014909","smooth muscle cell migration","10/566","123/25730",0.0813008130081301,3.69588324858514,4.49473525052923,0.000398344082444442,0.00278199307944361,0.00162812438412986,"11629/233571/16173/17260/16971/14066/11792/13653/19246/17869",10
"GO:0033559","unsaturated fatty acid metabolic process","12/566","170/25730",0.0705882352941176,3.2088962793598,4.33360367072973,0.000402075448773123,0.00280394720854941,0.00164097274568532,"54486/19224/15446/231871/12846/21391/16592/20250/77219/19215/72759/23945",12
"GO:0043542","endothelial cell migration","15/566","247/25730",0.0607287449392713,2.76069011888242,4.1699990620295,0.00040895592678569,0.00284776608871203,0.0016666171614839,"19141/21812/14824/16414/17260/24136/107321/18750/319939/74030/11852/21803/12752/14645/67916",15
"GO:0002437","inflammatory response to antigenic stimulus","8/566","81/25730",0.0987654320987654,4.48981372420713,4.71779828005962,0.000410352765806757,0.00285332754066798,0.00166987192714366,"83433/12520/14131/14127/14129/14130/58861/18129",8
"GO:0014014","negative regulation of gliogenesis","7/566","62/25730",0.112903225806452,5.13250883392226,4.88588736473457,0.000414660561658233,0.00287489953358978,0.00168249664858879,"83433/269951/64383/235106/171469/14184/15902",7
"GO:0060251","regulation of glial cell proliferation","7/566","62/25730",0.112903225806452,5.13250883392226,4.88588736473457,0.000414660561658233,0.00287489953358978,0.00168249664858879,"269951/17096/216869/235106/58861/18858/17869",7
"GO:0006140","regulation of nucleotide metabolic process","9/566","102/25730",0.0882352941176471,4.01112034919975,4.56983661330625,0.000422731809282374,0.00292236337721293,0.00171027423068933,"83433/98496/328572/58805/12495/56312/26395/17869/216805",9
"GO:1900542","regulation of purine nucleotide metabolic process","9/566","102/25730",0.0882352941176471,4.01112034919975,4.56983661330625,0.000422731809282374,0.00292236337721293,0.00171027423068933,"83433/98496/328572/58805/12495/56312/26395/17869/216805",9
"GO:0071333","cellular response to glucose stimulus","13/566","196/25730",0.0663265306122449,3.01516189514675,4.24725544646568,0.0004267163253913,0.00294563946760709,0.00172389625247578,"83433/16971/13057/67041/18576/14623/17969/20677/11829/21803/58805/94353/19376",13
"GO:0002883","regulation of hypersensitivity","4/566","17/25730",0.235294117647059,10.6963209311993,5.99770219760478,0.000438998964134493,0.00300434011323031,0.00175825002323442,"14131/14127/14129/14130",4
"GO:0030810","positive regulation of nucleotide biosynthetic process","4/566","17/25730",0.235294117647059,10.6963209311993,5.99770219760478,0.000438998964134493,0.00300434011323031,0.00175825002323442,"83433/98496/26395/17869",4
"GO:0034350","regulation of glial cell apoptotic process","4/566","17/25730",0.235294117647059,10.6963209311993,5.99770219760478,0.000438998964134493,0.00300434011323031,0.00175825002323442,"83433/18858/18750/18753",4
"GO:0150078","positive regulation of neuroinflammatory response","4/566","17/25730",0.235294117647059,10.6963209311993,5.99770219760478,0.000438998964134493,0.00300434011323031,0.00175825002323442,"83433/12978/13032/56312",4
"GO:1900373","positive regulation of purine nucleotide biosynthetic process","4/566","17/25730",0.235294117647059,10.6963209311993,5.99770219760478,0.000438998964134493,0.00300434011323031,0.00175825002323442,"83433/98496/26395/17869",4
"GO:2001171","positive regulation of ATP biosynthetic process","4/566","17/25730",0.235294117647059,10.6963209311993,5.99770219760478,0.000438998964134493,0.00300434011323031,0.00175825002323442,"83433/98496/26395/17869",4
"GO:0140895","cell surface toll-like receptor signaling pathway","8/566","82/25730",0.0975609756097561,4.43505989830216,4.67244630147436,0.000446102272314573,0.00304857856581735,0.00178413998820426,"83433/12475/17096/13057/18708/27419/110006/216190",8
"GO:0002824","positive regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains","12/566","172/25730",0.0697674418604651,3.17158353192538,4.28555586636014,0.000446879620634488,0.00304952187471603,0.00178469204716913,"83433/12520/14131/14127/14129/14998/16173/328572/18173/19264/21803/80859",12
"GO:0014902","myotube differentiation","11/566","148/25730",0.0743243243243243,3.37873651036195,4.35251002081004,0.000449227313240612,0.00305679641106665,0.00178894937264675,"12978/12520/12508/12527/231633/79362/67220/18858/18807/17869/20661",11
"GO:0050852","T cell receptor signaling pathway","11/566","148/25730",0.0743243243243243,3.37873651036195,4.35251002081004,0.000449227313240612,0.00305679641106665,0.00178894937264675,"12520/16792/12508/15170/217303/94185/19264/16822/22350/80859/12988",11
"GO:0000302","response to reactive oxygen species","14/566","223/25730",0.062780269058296,2.85395110047695,4.17014202584672,0.000453411435216564,0.00307649010808394,0.00180047484643906,"13010/19156/19261/17751/328572/171469/18750/54683/12955/11792/11852/18753/18604/19302",14
"GO:0060491","regulation of cell projection assembly","14/566","223/25730",0.062780269058296,2.85395110047695,4.17014202584672,0.000453411435216564,0.00307649010808394,0.00180047484643906,"21812/70839/66610/14086/234267/14026/18708/19354/18645/14569/18753/15519/12752/20430",14
"GO:0010592","positive regulation of lamellipodium assembly","5/566","30/25730",0.166666666666667,7.57656065959953,5.40533639237578,0.000457403724981421,0.0030884981695682,0.00180750240443449,"14086/18708/19354/15519/20430",5
"GO:0010829","negative regulation of D-glucose transmembrane transport","5/566","30/25730",0.166666666666667,7.57656065959953,5.40533639237578,0.000457403724981421,0.0030884981695682,0.00180750240443449,"98496/16592/18750/216190/17869",5
"GO:0034104","negative regulation of tissue remodeling","5/566","30/25730",0.166666666666667,7.57656065959953,5.40533639237578,0.000457403724981421,0.0030884981695682,0.00180750240443449,"13010/231633/16331/72828/12988",5
"GO:0046850","regulation of bone remodeling","7/566","63/25730",0.111111111111111,5.05104043973302,4.82813193021136,0.000457771112344805,0.0030884981695682,0.00180750240443449,"12978/231633/16331/72828/14184/18750/12988",7
"GO:0044706","multi-multicellular organism process","16/566","277/25730",0.0577617328519856,2.62581163653991,4.08009668181346,0.000462132117945673,0.00311351723531195,0.00182214447932192,"13010/15212/19735/13030/21812/14824/15446/20720/13039/12846/171285/16008/19204/17684/21803/11857",16
"GO:2001242","regulation of intrinsic apoptotic signaling pathway","13/566","198/25730",0.0656565656565657,2.98470571438769,4.20451714913175,0.000469980099004819,0.00316192534873482,0.00185047468274186,"83433/66824/14130/12759/67397/212937/66168/19246/19125/56312/26395/17869/216805",13
"GO:0003014","renal system process","11/566","149/25730",0.0738255033557047,3.35606042639979,4.32564257262631,0.000475620468645607,0.00319536568371767,0.00187004519325152,"19156/19141/11555/12846/13057/19277/11829/18750/269823/12752/22139",11
"GO:0016358","dendrite development","18/566","334/25730",0.0538922155688623,2.4499058420262,4.00000196584669,0.000480604300286111,0.0032243073310334,0.00188698290674182,"17118/14824/66610/14130/16988/17260/18212/77097/20393/52163/19283/13175/210293/233489/277360/20430/13631/15529",18
"GO:0040013","negative regulation of locomotion","19/566","363/25730",0.0523415977961433,2.37941574433704,3.96957276715834,0.000484596638214652,0.0032465252307358,0.00189998563652463,"11629/21812/13051/12512/11542/17260/269951/24136/14026/16971/217303/11932/18645/17684/11792/11852/21803/19246/11857",19
"GO:0043010","camera-type eye development","21/566","422/25730",0.0497630331753555,2.26219583675247,3.92088303352828,0.000486759381586736,0.00325644074357466,0.0019057885583052,"12960/21812/14824/17132/234267/17289/22778/18212/24136/20677/12959/27419/14184/20682/12955/17684/27060/21803/72759/18129/26889",21
"GO:0031343","positive regulation of cell killing","9/566","104/25730",0.0865384615384615,3.93398341940745,4.49638763443488,0.000487873862479536,0.00325932538379186,0.00190747675555909,"22177/20375/16768/12774/16783/54725/19264/16409/22324",9
"GO:0002446","neutrophil mediated immunity","6/566","46/25730",0.130434782608696,5.92948225533876,5.018555411082,0.000489554336202769,0.0032614164576637,0.00190870052868236,"20375/16414/17969/19204/17916/16409",6
"GO:1902624","positive regulation of neutrophil migration","6/566","46/25730",0.130434782608696,5.92948225533876,5.018555411082,0.000489554336202769,0.0032614164576637,0.00190870052868236,"19354/12267/16175/17916/105855/12273",6
"GO:0007034","vacuolar transport","12/566","174/25730",0.0689655172413793,3.1351285487998,4.2382058125615,0.000495822110982439,0.00329856550820953,0.00193044151556254,"19156/16792/30948/14824/16783/16971/16784/12759/11852/12752/20661/19376",12
"GO:0030278","regulation of ossification","11/566","150/25730",0.0733333333333333,3.33368669022379,4.29900291474164,0.000503298596147401,0.00332766469825754,0.00194747142883791,"12978/231633/17260/140780/11555/14758/14184/20148/20682/21803/381629",11
"GO:0034219","carbohydrate transmembrane transport","11/566","150/25730",0.0733333333333333,3.33368669022379,4.29900291474164,0.000503298596147401,0.00332766469825754,0.00194747142883791,"15277/56485/98496/20511/16592/18750/18753/26457/216190/17869/20661",11
"GO:1903828","negative regulation of protein localization","15/566","252/25730",0.0595238095238095,2.70591452128555,4.08135809082326,0.000504336180998309,0.00332766469825754,0.00194747142883791,"20375/66610/209630/269951/98496/18576/13175/14758/67397/14569/14681/21803/233489/216805/12988",15
"GO:0032615","interleukin-12 production","7/566","64/25730",0.109375,4.97211793286219,4.7715871147647,0.000504381881937149,0.00332766469825754,0.00194747142883791,"16792/15900/54445/216869/27056/16170/14747",7
"GO:0032655","regulation of interleukin-12 production","7/566","64/25730",0.109375,4.97211793286219,4.7715871147647,0.000504381881937149,0.00332766469825754,0.00194747142883791,"16792/15900/54445/216869/27056/16170/14747",7
"GO:1990089","response to nerve growth factor","7/566","64/25730",0.109375,4.97211793286219,4.7715871147647,0.000504381881937149,0.00332766469825754,0.00194747142883791,"12721/18212/14800/27373/19246/13631/20661",7
"GO:0010563","negative regulation of phosphorus metabolic process","10/566","127/25730",0.078740157480315,3.57947747697616,4.37036795697858,0.000513677157589338,0.00337964143682916,0.00197789012257993,"67742/98496/17096/64383/19277/19264/56193/12495/56312/216805",10
"GO:0045936","negative regulation of phosphate metabolic process","10/566","127/25730",0.078740157480315,3.57947747697616,4.37036795697858,0.000513677157589338,0.00337964143682916,0.00197789012257993,"67742/98496/17096/64383/19277/19264/56193/12495/56312/216805",10
